order_id,customer_id,product_id,order_date,quantity,order_amount,order_status
O008114,C03746,P0004,2024-08-24,4,16438,Cancelled
O008115,C03582,P0159,2024-02-01,2,77538,Cancelled
O008116,C03459,P0056,2024-04-23,4,43091,Cancelled
O008117,C02654,P0180,2024-07-10,3,5579,Completed
O008118,C03005,P0157,2024-06-13,2,58875,Returned
O008119,C02723,P0161,2024-09-27,3,41182,Completed
O008120,C01862,P0025,2024-04-12,3,70364,Returned
O008121,C03397,P0132,2024-05-23,5,27075,Completed
O008122,C03492,P0156,2024-09-23,1,37584,Completed
O008123,C00090,P0091,2024-05-08,1,8838,Completed
O008124,C03348,P0124,2024-10-08,3,2919,Returned
O008125,C01690,P0025,2024-07-30,1,49147,Completed
O008126,C02158,P0051,2024-01-27,2,13798,Completed
O008127,C03285,P0050,2024-07-22,2,59719,Cancelled
O008128,C02176,P0181,2024-01-10,3,47870,Completed
O008129,C03479,P0072,2024-08-13,1,72629,Completed
O008130,C02362,P0056,2024-04-11,5,26020,Completed
O008131,C00483,P0057,2024-07-13,5,11563,Returned
O008132,C03781,P0071,2024-09-02,4,6383,Returned
O008133,C01183,P0097,2024-08-19,1,31218,Returned
O008134,C03501,P0181,2024-10-13,4,79238,Returned
O008135,C01832,P0131,2024-05-16,4,37052,Completed
O008136,C02028,P0059,InvalidDate,1,64056,Cancelled
O008137,C02493,P0121,2024-04-21,3,12578,Cancelled
O008138,C03958,P0083,2024-06-16,4,56196,Cancelled
O008139,C00492,P0091,2024-03-20,5,48213,Completed
O008140,C02741,P0135,2024-03-15,1,73157,Completed
O008141,C00433,P0021,2024-01-16,1,51766,Returned
O008142,C00020,P0132,2024-09-14,2,61369,Cancelled
O008143,C04295,P0038,2024-10-25,2,24503,Completed
O008144,C03147,P0159,2024-05-15,4,45669,Completed
O008145,C03363,P0199,2024-02-18,3,41649,Completed
O008146,C03272,P0053,2024-10-08,3,39163,Returned
O008147,C03360,P0100,2024-09-26,4,66349,Completed
O008148,C03497,P0003,2024-05-20,4,30824,Cancelled
O008149,C00371,P0156,2024-08-15,1,14251,Completed
O008150,C02402,P0070,2024-07-19,1,63690,Returned
O008151,C01102,P0186,2024-03-30,1,33000,Returned
O008152,C01143,P0045,2024-09-08,3,5378,Completed
O008153,C02161,P0123,2024-03-08,2,23737,Returned
O008154,C02258,P0095,2024-05-17,5,21267,Returned
O008155,C00415,P0038,2024-10-18,1,34112,Cancelled
O008156,C00396,P0129,2024-03-31,2,72222,Returned
O008157,C04240,P0160,2024-01-11,4,76458,Completed
O008158,C02026,P0063,2024-09-04,3,62818,Completed
O008159,C02768,P0140,2024-07-04,2,68696,Cancelled
O008160,C04506,P0101,2024-02-12,3,30391,Completed
O008161,C00318,P0161,2024-01-22,5,7334,Cancelled
O008162,C00014,P0037,2024-01-06,5,58795,Completed
O008163,C00771,P0105,2024-10-09,4,25096,Cancelled
O008164,C03636,P0018,2024-08-19,4,75835,Returned
O008165,C01331,P0184,2024-03-27,3,69067,Completed
O008166,C04445,P0117,2024-08-21,1,75316,Cancelled
O008167,C03161,P0103,2024-10-22,1,63471,Cancelled
O008168,C01414,P0179,2024-06-08,5,16618,Returned
O008169,C03169,P0126,2024-01-15,1,4356,Completed
O008170,C00352,P0002,2024-01-03,2,9595,Returned
O008171,C00639,P0037,2024-01-10,2,3618,Completed
O008172,C04891,P0022,2024-08-23,1,53284,Cancelled
O008173,C02585,P0180,2024-03-28,5,39689,Cancelled
O008174,C01032,P0135,2024-09-10,3,3630,Returned
O008175,C04438,P0043,2024-03-04,3,17547,Cancelled
O008176,C02800,P0162,2024-01-09,4,24206,Completed
O008177,C03089,P0011,2024-08-30,2,2534,Completed
O008178,C04191,P0051,2024-10-09,2,69834,Cancelled
O008179,C01045,P0121,2024-01-05,1,73298,Completed
O008180,C02277,P0182,2024-05-24,2,66809,Completed
O008181,C99999,P0018,2024-08-06,1,13221,Completed
O008182,C00871,P0147,2024-04-07,5,76412,Cancelled
O008183,C01264,P0179,2024-09-09,4,34993,Completed
O008184,C03586,P0114,2024-09-23,2,761,Completed
O008185,C03934,P0171,2024-04-29,5,69935,Completed
O008186,C04699,P0163,2024-10-20,3,47486,Returned
O008187,C04613,P0155,2024-02-29,3,54158,Completed
O008188,C02177,P0058,2024-04-20,5,-500,Completed
O008189,C01288,P0032,2024-08-05,4,78163,Completed
O008190,C00905,P0185,2024-10-07,1,33789,Completed
O008191,C02218,P0084,2024-05-22,4,18242,Cancelled
O008192,C04824,P0118,2024-01-08,5,77168,Cancelled
O008193,C03127,P0038,2024-10-07,2,2316,Completed
O008194,C04408,P0038,2024-01-06,4,48078,Completed
O008195,C02331,P0058,2024-07-10,3,9811,Returned
O008196,C03486,P0165,2024-09-04,2,5882,Cancelled
O008197,C02349,P0108,2024-04-13,2,30476,Completed
O008198,C04766,P0137,2024-05-18,4,64485,Cancelled
O008199,C01283,P0196,2024-03-29,2,10631,Completed
O008200,C04914,P0200,2024-03-18,3,7741,Completed
O008201,C03037,P0164,2024-04-07,5,48797,Cancelled
O008202,C02215,P0061,2024-01-27,4,23442,Completed
O008203,C02164,P0092,2024-05-04,1,5691,Returned
O008204,C02666,P0144,2024-06-02,2,51428,Completed
O008205,C04641,P0099,2024-05-10,5,78865,Cancelled
O008206,C03010,P0067,2024-04-29,5,47243,Returned
O008207,C03899,P0041,2024-07-22,5,71534,Completed
O008208,C02638,P0095,2024-02-19,5,48148,Completed
O008209,C00179,P0044,2024-08-31,1,65189,Cancelled
O008210,C04350,P0143,2024-07-24,2,4357,Completed
O008211,C04834,P0158,2024-03-15,3,4105,Returned
O008212,C01087,P0148,2024-04-23,2,24527,Cancelled
O008213,C00796,P0071,2024-10-22,1,48026,Completed
O008214,C01551,P0093,2024-05-17,3,15236,Completed
O008215,C04674,P0057,2024-07-22,2,67670,Completed
O008216,C01596,P0124,2024-04-02,5,35840,Completed
O008217,C00749,P0105,2024-06-05,2,32004,Cancelled
O008218,C00430,P0018,2024-06-07,3,26434,Cancelled
O008219,C00735,P0133,2024-01-08,2,41543,Returned
O008220,C02107,P9999,2024-02-04,4,71334,Completed
O008221,C01096,P0166,2024-06-10,2,2937,Cancelled
O008222,C00308,P0126,2024-02-03,2,26911,Completed
O008223,C04607,P0131,2024-08-14,4,18637,Completed
O008224,C04821,P0011,2024-07-16,2,69403,Cancelled
O008225,C00223,P0103,2024-02-14,1,6382,Completed
O008226,C03986,P0112,2024-09-05,4,65589,Completed
O008227,C00520,P0186,2024-06-03,1,28397,Completed
O008228,C00720,P0044,2024-07-08,4,71488,Completed
O008229,C00441,P0040,2024-05-10,1,28078,Returned
O008230,C01724,P0178,2024-01-22,2,33584,Completed
O008231,C01932,P0150,2024-10-16,3,61792,Returned
O008232,C04535,P0140,2024-01-28,4,63727,Completed
O008233,C04335,P0043,2024-06-02,4,46354,Completed
O008234,C03647,P0120,2024-09-08,2,69133,Completed
O008235,C00711,P0189,2024-03-20,4,75059,Cancelled
O008236,C04823,P0119,2024-05-20,3,53284,Cancelled
O008237,C03487,P0158,2024-08-21,5,6282,Completed
O008238,C02918,P0077,2024-07-16,4,72748,Completed
O008239,C00768,P0049,2024-08-31,4,23060,Returned
O008240,C01200,P0056,2024-10-02,2,5158,Completed
O008241,C03115,P0027,2024-03-05,2,4679,Returned
O008242,C04633,P0040,2024-08-24,3,31631,Returned
O008243,C03410,P0044,2024-10-08,4,58834,Returned
O008244,C01270,P0185,2024-05-05,5,26716,Cancelled
O008245,C01031,P0050,2024-09-18,2,72908,Returned
O008246,C04604,P0097,2024-01-13,2,61087,Completed
O008247,C01988,P0174,2024-08-16,3,6820,Completed
O008248,C00384,P0098,2024-06-17,2,55772,Returned
O008249,C03514,P0133,InvalidDate,2,37836,Completed
O008250,C01334,P0158,2024-04-16,3,8929,Returned
O008251,C02168,P0108,2024-09-24,3,35150,Cancelled
O008252,C00063,P0068,2024-07-24,3,58225,Completed
O008253,C04828,P0155,2024-04-26,2,71476,Completed
O008254,C02468,P0200,2024-02-22,5,44387,Completed
O008255,C03977,P0141,2024-05-28,5,21843,Completed
O008256,C04769,P0027,2024-01-03,3,30605,Cancelled
O008257,C04644,P0089,2024-05-13,2,21317,Cancelled
O008258,C02845,P0182,2024-03-18,5,6421,Completed
O008259,C02573,P0130,2024-08-28,5,11814,Returned
O008260,C00096,P0049,2024-03-13,1,36936,Returned
O008261,C03794,P0016,2024-03-13,2,78632,Cancelled
O008262,C01185,P0138,2024-04-14,2,70014,Completed
O008263,C04515,P0042,2024-07-23,5,63989,Completed
O008264,C03163,P0108,2024-07-23,3,70449,Completed
O008265,C01855,P0177,2024-04-08,3,47938,Completed
O008266,C01446,P0161,2024-09-02,3,57449,Completed
O008267,C03853,P0169,2024-06-17,1,25377,Completed
O008268,C03600,P0065,2024-01-20,3,75669,Cancelled
O008269,C04448,P0151,2024-10-07,2,1774,Returned
O008270,C04770,P0062,2024-05-25,2,45315,Returned
O008271,C04317,P0157,2024-01-09,4,32360,Completed
O008272,C01868,P0005,2024-02-28,5,44686,Completed
O008273,C02700,P0175,2024-03-21,4,32276,Returned
O008274,C02157,P0153,2024-03-04,5,68171,Returned
O008275,C00794,P0180,2024-04-23,5,27368,Completed
O008276,C00571,P0012,2024-02-05,5,63448,Returned
O008277,C01169,P0065,2024-10-24,1,-500,Cancelled
O008278,C02039,P0031,2024-05-07,3,4996,Completed
O008279,C04016,P0025,2024-05-02,1,30277,Completed
O008280,C02167,P0078,2024-01-30,2,16205,Cancelled
O008281,C04089,P0189,2024-02-07,2,48702,Cancelled
O008282,C99999,P0087,2024-02-13,5,15162,Completed
O008283,C01527,P0127,2024-06-11,1,10026,Cancelled
O008284,C01957,P0113,2024-06-28,4,16469,Cancelled
O008285,C00159,P0112,2024-05-20,2,24556,Cancelled
O008286,C03368,P0182,2024-03-18,1,41596,Completed
O008287,C03316,P0172,2024-09-25,4,76820,Returned
O008288,C01008,P0137,2024-07-23,2,62800,Cancelled
O008289,C02858,P0123,2024-08-15,1,65733,Cancelled
O008290,C02101,P0116,2024-08-12,2,77444,Completed
O008291,C02658,P0051,2024-07-17,5,16820,Cancelled
O008292,C04940,P0147,2024-01-25,2,9089,Completed
O008293,C01221,P0195,2024-01-17,1,59447,Completed
O008294,C01540,P0120,2024-01-21,3,69399,Returned
O008295,C02824,P0183,2024-09-08,2,77366,Returned
O008296,C04344,P0156,2024-05-07,3,67941,Cancelled
O008297,C00269,P0180,2024-09-05,2,55618,Returned
O008298,C03203,P0065,2024-05-01,5,74329,Returned
O008299,C04717,P0088,2024-07-26,4,45662,Completed
O008300,C00091,P0078,2024-07-08,5,45132,Completed
O008301,C04325,P0175,2024-02-10,3,23030,Completed
O008302,C01198,P0075,2024-03-06,1,39034,Completed
O008303,C03005,P0168,2024-01-11,1,60640,Completed
O008304,C03464,P0030,2024-10-17,1,3174,Completed
O008305,C02182,P0193,2024-09-24,5,23151,Completed
O008306,C03267,P0082,2024-09-10,1,69741,Completed
O008307,C00520,P0015,2024-07-23,5,7256,Returned
O008308,C01116,P0084,2024-03-01,5,66471,Cancelled
O008309,C01632,P0069,2024-06-06,5,69180,Returned
O008310,C02493,P0110,2024-07-01,4,76578,Cancelled
O008311,C04205,P0033,2024-09-22,5,2687,Completed
O008312,C01860,P0076,2024-09-15,2,14065,Cancelled
O008313,C01613,P0139,2024-02-24,4,57365,Completed
O008314,C00049,P0051,2024-08-11,3,35481,Completed
O008315,C04654,P0033,2024-07-23,4,79123,Completed
O008316,C01452,P0173,2024-03-13,3,22039,Returned
O008317,C01013,P0002,2024-05-04,5,41902,Completed
O008318,C03451,P0039,2024-01-03,2,70971,Completed
O008319,C02726,P0065,2024-10-18,2,23322,Completed
O008320,C00209,P0144,2024-10-16,3,55947,Cancelled
O008321,C02067,P0067,2024-05-20,4,46068,Completed
O008322,C03528,P0191,2024-04-08,3,40453,Returned
O008323,C04807,P0055,2024-04-29,5,45016,Completed
O008324,C00818,P0042,2024-10-10,5,54276,Cancelled
O008325,C01800,P0163,2024-02-26,1,43185,Completed
O008326,C01477,P0067,2024-10-14,4,53005,Returned
O008327,C03866,P0135,2024-05-17,5,5779,Completed
O008328,C01493,P0190,2024-08-10,3,43605,Cancelled
O008329,C00028,P0184,2024-03-20,5,76317,Completed
O008330,C01735,P0167,2024-09-07,3,29730,Cancelled
O008331,C00851,P0170,2024-01-18,3,39139,Completed
O008332,C01011,P0037,2024-09-02,2,15494,Completed
O008333,C04022,P0092,2024-05-22,4,39780,Returned
O008334,C04347,P0025,2024-02-19,3,57902,Cancelled
O008335,C04647,P0096,2024-01-26,2,26427,Returned
O008336,C02798,P0119,2024-04-05,3,53841,Cancelled
O008337,C01429,P0046,2024-02-06,2,58801,Completed
O008338,C00586,P0034,2024-09-02,4,9423,Completed
O008339,C03040,P0082,2024-04-17,1,70216,Returned
O008340,C03094,P0011,2024-01-02,4,54438,Completed
O008341,C01195,P0008,2024-01-16,3,59231,Completed
O008342,C04165,P0091,2024-01-26,2,8446,Completed
O008343,C01497,P0144,2024-02-06,1,29618,Completed
O008344,C00480,P0117,2024-05-14,1,52502,Returned
O008345,C03235,P0051,2024-07-28,1,67154,Completed
O008346,C01792,P0166,2024-02-23,4,31676,Returned
O008347,C02297,P0003,2024-02-06,1,68542,Completed
O008348,C00993,P0123,2024-09-13,1,62649,Completed
O008349,C00233,P0180,2024-05-12,2,74739,Returned
O008350,C01558,P0051,2024-04-13,4,23838,Completed
O008351,C03313,P0136,2024-04-09,4,8390,Returned
O008352,C00369,P0042,2024-08-20,5,44760,Returned
O008353,C04597,P0037,2024-09-18,4,75312,Completed
O008354,C02739,P0168,2024-02-27,5,75472,Cancelled
O008355,C01690,P0067,2024-06-28,2,39464,Completed
O008356,C02127,P0042,2024-02-17,1,8634,Completed
O008357,C00285,P9999,2024-05-04,1,4575,Completed
O008358,C02865,P0123,2024-04-30,1,56018,Returned
O008359,C04529,P0168,2024-01-30,4,1743,Completed
O008360,C04466,P0176,2024-09-30,4,550,Completed
O008361,C00690,P0125,2024-04-27,4,6234,Completed
O008362,C01885,P0037,InvalidDate,2,46544,Completed
O008363,C04065,P0083,2024-03-03,4,45194,Completed
O008364,C03768,P0091,2024-08-12,5,77573,Returned
O008365,C02525,P0143,2024-07-28,1,28441,Cancelled
O008366,C02666,P0076,2024-06-04,4,-500,Cancelled
O008367,C01926,P0187,2024-07-30,5,6826,Completed
O008368,C03531,P0118,2024-04-03,3,1492,Cancelled
O008369,C03897,P0028,2024-03-11,5,26636,Cancelled
O008370,C02567,P0020,2024-03-19,2,48345,Cancelled
O008371,C02512,P0112,2024-03-02,2,66777,Completed
O008372,C01217,P0161,2024-06-12,3,79811,Completed
O008373,C02442,P0093,2024-04-22,1,57799,Cancelled
O008374,C01085,P0049,2024-04-17,2,25050,Completed
O008375,C04776,P0174,2024-09-04,1,29166,Returned
O008376,C03109,P0009,2024-02-08,4,45525,Returned
O008377,C01392,P0069,2024-08-10,1,7690,Completed
O008378,C01419,P0158,2024-04-10,2,16014,Cancelled
O008379,C04670,P0123,2024-08-05,4,79708,Completed
O008380,C04733,P0197,2024-05-24,3,75272,Completed
O008381,C04332,P0115,2024-08-26,2,77407,Completed
O008382,C03274,P0098,2024-08-23,1,26755,Completed
O008383,C99999,P0176,2024-01-31,1,22963,Cancelled
O008384,C04131,P0199,2024-05-30,3,43767,Completed
O008385,C04930,P0030,2024-07-20,3,62455,Returned
O008386,C00625,P0117,2024-10-17,1,46515,Cancelled
O008387,C04733,P0084,2024-08-22,2,46041,Completed
O008388,C01706,P0013,2024-05-13,3,11699,Cancelled
O008389,C04618,P0181,2024-06-17,1,57311,Cancelled
O008390,C03511,P0176,2024-01-31,4,13559,Completed
O008391,C02046,P0152,2024-06-24,3,8608,Returned
O008392,C01417,P0021,2024-01-20,1,19150,Completed
O008393,C01714,P0043,2024-07-14,4,4774,Returned
O008394,C03473,P0072,2024-02-23,4,57820,Completed
O008395,C00052,P0137,2024-02-25,5,46231,Completed
O008396,C04440,P0168,2024-09-12,4,65430,Cancelled
O008397,C00949,P0041,2024-09-13,1,72232,Returned
O008398,C02167,P0144,2024-10-05,3,16294,Completed
O008399,C02354,P0171,2024-08-25,4,39699,Returned
O008400,C03269,P0194,2024-05-27,3,50392,Completed
O008401,C00519,P0005,2024-03-19,2,17632,Returned
O008402,C04575,P0010,2024-05-25,1,13019,Cancelled
O008403,C02008,P0165,2024-08-14,3,38393,Returned
O008404,C03701,P0022,2024-03-19,5,71958,Completed
O008405,C00932,P0092,2024-06-07,3,42116,Returned
O008406,C01853,P0054,2024-05-23,2,1286,Completed
O008407,C02369,P0015,2024-02-06,3,12265,Completed
O008408,C01140,P0164,2024-05-28,3,66610,Completed
O008409,C00662,P0155,2024-07-26,4,51965,Completed
O008410,C00710,P0026,2024-07-03,1,48121,Returned
O008411,C02712,P0085,2024-04-22,3,14540,Completed
O008412,C01071,P0072,2024-09-08,3,60244,Completed
O008413,C00813,P0060,2024-02-24,1,41748,Completed
O008414,C00760,P0068,2024-06-19,4,24439,Returned
O008415,C02469,P0119,2024-08-06,2,74271,Completed
O008416,C01121,P0173,2024-04-08,5,74194,Completed
O008417,C01716,P0122,2024-03-12,1,50677,Cancelled
O008418,C00598,P0200,2024-02-04,2,24006,Cancelled
O008419,C00761,P0176,2024-04-29,5,26470,Completed
O008420,C03586,P0192,2024-03-21,5,39973,Completed
O008421,C00113,P0071,2024-02-23,3,51639,Completed
O008422,C00686,P0086,2024-05-25,1,7400,Completed
O008423,C03104,P0041,2024-06-11,4,78867,Returned
O008424,C04263,P0151,2024-09-23,2,9831,Completed
O008425,C03090,P0173,2024-09-07,1,48309,Returned
O008426,C02901,P0081,2024-07-02,1,45482,Completed
O008427,C00185,P0159,2024-06-01,3,53852,Returned
O008428,C02429,P0031,2024-04-26,5,27055,Completed
O008429,C04557,P0070,2024-05-18,5,75896,Completed
O008430,C00309,P0069,2024-03-16,3,10024,Cancelled
O008431,C00608,P0039,2024-05-22,4,43420,Completed
O008432,C02857,P0114,2024-09-22,1,3522,Completed
O008433,C02835,P0058,2024-04-12,3,29851,Cancelled
O008434,C00735,P0073,2024-07-18,1,7296,Completed
O008435,C02841,P0179,2024-08-12,3,66568,Completed
O008436,C03786,P0038,2024-10-26,2,59354,Completed
O008437,C04711,P0032,2024-03-24,3,72899,Completed
O008438,C03671,P0120,2024-03-01,5,10628,Completed
O008439,C02357,P0026,2024-04-15,5,58506,Returned
O008440,C01719,P0029,2024-05-16,5,34706,Completed
O008441,C04785,P0119,2024-06-25,3,50783,Completed
O008442,C02592,P0054,2024-05-28,4,76712,Cancelled
O008443,C00139,P0151,2024-07-22,3,45856,Completed
O008444,C00130,P0052,2024-08-26,1,20307,Completed
O008445,C00587,P0033,2024-09-06,4,21903,Returned
O008446,C02902,P0039,2024-05-13,1,77833,Cancelled
O008447,C04577,P0075,2024-06-15,5,27683,Completed
O008448,C04666,P0022,2024-08-09,4,39434,Completed
O008449,C04222,P0136,2024-05-13,4,45196,Cancelled
O008450,C02440,P0119,2024-09-21,1,39032,Completed
O008451,C01874,P0095,2024-04-04,2,25617,Cancelled
O008452,C01307,P0164,2024-05-16,3,56427,Cancelled
O008453,C03074,P0106,2024-03-09,4,29964,Returned
O008454,C01688,P0182,2024-07-05,3,24967,Completed
O008455,C00493,P0115,2024-01-28,3,-500,Completed
O008456,C03237,P0121,2024-03-17,5,58520,Completed
O008457,C03828,P0184,2024-08-05,3,79219,Completed
O008458,C04575,P0141,2024-05-02,1,15388,Completed
O008459,C03719,P0186,2024-06-19,4,79139,Returned
O008460,C04589,P0069,2024-05-01,1,67830,Completed
O008461,C02611,P0031,2024-02-14,3,43615,Completed
O008462,C01804,P0102,2024-02-13,1,30861,Returned
O008463,C00971,P0095,2024-01-19,1,57102,Cancelled
O008464,C02199,P0091,2024-07-19,5,3209,Completed
O008465,C03534,P0064,2024-10-02,5,21392,Cancelled
O008466,C02836,P0059,2024-07-05,1,8316,Completed
O008467,C00533,P0023,2024-09-16,3,3751,Returned
O008468,C02502,P0140,2024-02-06,5,63493,Completed
O008469,C03519,P0062,2024-01-07,1,34019,Completed
O008470,C02085,P0010,2024-04-07,2,3826,Completed
O008471,C00792,P0119,2024-08-08,3,51299,Completed
O008472,C02596,P0159,2024-07-18,2,39804,Cancelled
O008473,C01740,P0135,2024-02-23,4,6273,Returned
O008474,C03618,P0155,2024-08-21,3,71879,Completed
O008475,C03513,P0122,InvalidDate,2,17831,Completed
O008476,C01212,P0167,2024-05-05,2,38163,Cancelled
O008477,C00666,P0171,2024-04-15,1,49516,Completed
O008478,C02308,P0098,2024-07-12,3,52704,Cancelled
O008479,C01948,P0066,2024-10-13,3,47376,Cancelled
O008480,C02349,P0057,2024-05-31,1,9010,Returned
O008481,C04292,P0119,2024-10-11,3,51325,Cancelled
O008482,C04909,P0187,2024-03-15,3,77499,Completed
O008483,C01860,P0088,2024-08-01,5,51912,Cancelled
O008484,C99999,P0165,2024-04-06,3,35288,Completed
O008485,C00765,P0085,2024-07-14,1,47361,Cancelled
O008486,C00425,P0165,2024-07-05,2,28973,Completed
O008487,C00550,P0180,2024-07-04,5,4512,Cancelled
O008488,C00147,P0035,2024-10-05,5,28835,Cancelled
O008489,C00690,P0024,2024-08-13,1,38521,Returned
O008490,C03863,P0006,2024-07-27,2,31821,Completed
O008491,C00607,P0049,2024-05-04,2,41822,Cancelled
O008492,C00676,P0105,2024-02-29,4,23874,Completed
O008493,C02169,P0184,2024-01-04,1,23733,Completed
O008494,C03124,P9999,2024-01-15,2,12284,Cancelled
O008495,C04426,P0159,2024-08-17,1,33651,Cancelled
O008496,C03142,P0011,2024-03-05,4,12597,Completed
O008497,C00536,P0043,2024-08-09,2,52313,Cancelled
O008498,C00341,P0191,2024-05-14,3,51381,Completed
O008499,C03816,P0163,2024-01-04,1,69412,Returned
O008500,C03439,P0107,2024-10-24,3,76980,Completed
O008501,C03770,P0120,2024-07-04,4,30559,Returned
O008502,C00295,P0123,2024-09-04,4,78491,Completed
O008503,C00706,P0050,2024-02-10,5,37515,Cancelled
O008504,C04131,P0014,2024-06-30,3,19653,Completed
O008505,C02115,P0137,2024-03-13,1,27115,Cancelled
O008506,C01045,P0025,2024-05-12,5,752,Returned
O008507,C02695,P0050,2024-05-07,3,39621,Completed
O008508,C00109,P0081,2024-05-21,5,38961,Returned
O008509,C03747,P0160,2024-02-09,3,46376,Completed
O008510,C03655,P0019,2024-10-24,1,73192,Completed
O008511,C04524,P0149,2024-01-17,5,61216,Completed
O008512,C01437,P0025,2024-03-18,4,39438,Completed
O008513,C04705,P0164,2024-04-17,3,27351,Returned
O008514,C02263,P0180,2024-07-28,1,52499,Completed
O008515,C03390,P0134,2024-01-23,2,25031,Completed
O008516,C02501,P0145,2024-10-18,2,61307,Completed
O008517,C02090,P0113,2024-04-11,3,32441,Completed
O008518,C02847,P0156,2024-01-28,5,72635,Completed
O008519,C04397,P0193,2024-05-25,1,17980,Completed
O008520,C01265,P0159,2024-10-05,3,14607,Returned
O008521,C01269,P0039,2024-04-12,3,75409,Returned
O008522,C01678,P0009,2024-01-29,2,13080,Returned
O008523,C04457,P0080,2024-01-07,3,20739,Cancelled
O008524,C01931,P0104,2024-02-01,4,15021,Completed
O008525,C00865,P0007,2024-04-14,3,74705,Completed
O008526,C01616,P0176,2024-01-26,3,34802,Cancelled
O008527,C04749,P0143,2024-03-05,2,59512,Completed
O008528,C04569,P0112,2024-01-16,4,73253,Cancelled
O008529,C03123,P0029,2024-10-23,4,76131,Cancelled
O008530,C00540,P0067,2024-08-18,3,60750,Completed
